ID,CATEGORY,Site Name,State,Other site,Industry,Sample mat,Sample dat,PFOA (ppt),PFOS (ppt),PFOA+PFOS,Total PFAS,Notes and,Link to PF,Link to su,Federal/st,Site-speci,Site-spe_1,"Site Name,",latitude,longitude,name,desc,color,source,precision,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME_2,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
410.000000000000000,Known,Naval Air Station Cecil Field,Florida,,Military,Groundwater,2018.000000000000000,9.000000000000000,140.000000000000000,,,,https://drive.google.com/file/d/1qGDaZ3UTjAm71h-KzySM7r60nZHqY7Jv/view?usp=sharing,https://www.navfac.navy.mil/products_and_services/ev/products_and_services/env_restoration/pfas_reading_room.html,,https://drive.google.com/drive/u/0/folders/1VpyqWpVI9T6_z08NpzJjjXr9U9wvTsV3,https://drive.google.com/drive/u/0/folders/1txRyEgSeGmOwantra-oLC82Ma1Eu-lzm,"Naval Air Station Cecil Field, Florida",30.239999999999998,-81.879999999999995,"Naval Air Station Cecil Field, Florida","Cecil Field Naval Air Station, FL",,Bing Maps,MilitaryBase,"12","031","017300",1400000US12031017300,"12031017300","173",Census Tract 173,FL,Duval County,Florida,CT,"282348853","1069344"
422.000000000000000,Known,Patrick Air Force Base,Florida,,Military,Groundwater,2017.000000000000000,100000.000000000000000,4300000.000000000000000,4338000.000000000000000,4856453.000000000000000,AFFF used at Patrick Air Force Base,https://drive.google.com/file/d/1iKVu6eFd43clxjp2Am4JxqRT56dlx5AZ/view?usp=sharing,https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf,N/A,https://drive.google.com/drive/folders/14RDonNIe67jHFWH9LhCxTp8eEC6i4AJF,,"Patrick Air Force Base, Florida",28.230000000000000,-80.599999999999994,"Patrick Air Force Base, Florida","Patrick Air Force Base, FL",,Bing Maps,MilitaryBase,"12","009","067100",1400000US12009067100,"12009067100","671",Census Tract 671,FL,Brevard County,Florida,CT,"8018169","22629261"
423.000000000000000,Known,Pensacola Fire Department,Florida,,Fire Department/Training Facility,Groundwater,2020.000000000000000,0.000000000000000,5.000000000000000,,,,https://drive.google.com/file/d/1p_hMgfIueZYYJ-txHxTHmYSTAB293I2f/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments,https://floridadep.gov/waste/waste-cleanup/content/pensacola-fire-department,,https://drive.google.com/drive/u/0/folders/1DifDALn_wCM_1Az-CZXphjTepIEQ6jrD,"Pensacola Fire Department, Florida",30.399999999999999,-87.209999999999994,"Pensacola Fire Department, Florida","Pensacola, FL",,Bing Maps,city/town,"12","033","000801",1400000US12033000801,"12033000801","8.01",Census Tract 8.01,FL,Escambia County,Florida,CT,"3018392","7126268"
331.000000000000000,Known,Peterson Air Force Base,Colorado,Colorado Springs Municipal Airport,Military,Groundwater,2018.000000000000000,8000.000000000000000,80000.000000000000000,88000.000000000000000,104000.000000000000000,AFFF used at Peterson Air Force Base and Colorado Springs Airport,https://drive.google.com/file/d/13mUCT0TAO1r9i7PurDa-mdtZ9omdvrzE/view?usp=sharing,http://krcc.org/post/closer-look-pfc-contamination-southern-el-paso-county,El Paso County Public Health: https://www.elpasocountyhealth.org/services/perfluorinated-compounds-pfcs-fountain-widefield-security,https://drive.google.com/drive/folders/1J_NwNftx24zTq0zk70GPKP7uLqwyq_rm,https://drive.google.com/drive/folders/1cRwVLj9t2iU1DCm-nKz8HvurYPAKdTsk,"Peterson Air Force Base, Colorado",38.820000000000000,-104.689999999999998,"Peterson Air Force Base, Colorado","Peterson Air Force Base, CO",,Bing Maps,MilitaryBase,"08","041","004008",1400000US08041004008,"08041004008","40.08",Census Tract 40.08,CO,El Paso County,Colorado,CT,"40212618","21258"
6.000000000000000,Known,Sumpter Smith Joint National Guard Base,Alabama,"Birmingham International Airport, Birmingham Air National Guard 117th Refueling Wing, Alabama Air National Guard Base",Military,Groundwater,2018.000000000000000,230.000000000000000,45000.000000000000000,45230.000000000000000,86060.000000000000000,Firefighting foam used at Birmingham International Airport/ANGB,https://drive.google.com/file/d/1NYEDz1EzIC2w7lBfuVS9Gm08v3EjWDDQ/view?usp=sharing,,,https://drive.google.com/drive/u/0/folders/1i1z1AzDjKC_2iCNvJt2m24Pam0tMZF2s,,"Sumpter Smith Joint National Guard Base, Alabama",33.570000000000000,-86.750000000000000,,,,,,"01","073","000400",1400000US01073000400,"01073000400","4",Census Tract 4,AL,Jefferson County,Alabama,CT,"7998768","0"
332.000000000000000,Known,Rocky Ford Fire Department,Colorado,,Fire Department/Training Facility,Groundwater,2020.000000000000000,,,,0.000000000000000,"Unconfirmed, but likely a fire station",https://cohealthviz.dphe.state.co.us/t/EnvironmentalEpidemiologyPublic/views/PFAS_results_DRAFT/FD?%3AshowAppBanner=false&%3Adisplay_count=n&%3AshowVizHome=n&%3Aorigin=viz_share_link&%3AisGuestRedirectFromVizportal=y&%3Aembed=y,,https://cdphe.colorado.gov/pfas,https://drive.google.com/drive/folders/1xH8K648aZED-F3VgE_tOR2LxWH5spJn_?usp=sharing,https://drive.google.com/drive/folders/1TvQaqhhqbwd28uQYqVXBduQPi_7zDDLl?usp=sharing,"Rocky Ford Fire Department, Colorado",38.039999999999999,-103.709999999999994,"Rocky Ford Fire Department, Colorado","Rocky Ford, CO",,Bing Maps,city/town,"08","089","968200",1400000US08089968200,"08089968200","9682",Census Tract 9682,CO,Otero County,Colorado,CT,"133548709","1252090"
333.000000000000000,Known,Schriever Air Force Base,Colorado,,Military,Surface Water,2018.000000000000000,110000.000000000000000,760000.000000000000000,,,,https://drive.google.com/file/d/1aTeZL8aKlLVPnPPfDxx7J9z3_qNwsMTF/view?usp=sharing,https://ar.afcec-cloud.af.mil/Search.aspx,,,,"Schriever Air Force Base, Colorado",38.799999999999997,-104.510000000000005,"Schriever Air Force Base, Colorado","Schriever Air Force Base, CO",,Bing Maps,MilitaryBase,"08","041","004603",1400000US08041004603,"08041004603","46.03",Census Tract 46.03,CO,El Paso County,Colorado,CT,"378760825","0"
337.000000000000000,Known,United States Air Force Academy,Colorado,,Military,Groundwater,2019.000000000000000,2800.000000000000000,12000.000000000000000,,,,https://drive.google.com/file/d/15v0lE1nutjZi3SsItCHdtRszJ_LXGOKc/view?usp=sharing,https://ar.afcec-cloud.af.mil/Search.aspx,,,https://drive.google.com/drive/u/1/folders/1hYNi_t_JK6qej2mx-m_xqJe34bGQmJNn?ths=true,"United States Air Force Academy, Colorado",39.009999999999998,-104.849999999999994,"United States Air Force Academy, Colorado","Air Force Academy, CO",,Bing Maps,city/town,"08","041","003802",1400000US08041003802,"08041003802","38.02",Census Tract 38.02,CO,El Paso County,Colorado,CT,"48540774","35008"
340.000000000000000,Known,Bradley International Airport,Connecticut,,Airport,Surface Water,2019.000000000000000,,,,10000.000000000000000,700-800 gallons of PFAS firefighting foam was used at a crash fire. The June 2019 spill involved tens of thousands of gallons of the potentially toxic foam.,,https://www.courant.com/news/connecticut/hc-news-pfas-farmington-river-fish-pollution-20191004-t3yion6v3fex3nv6nv7ietkqge-story.html,,,https://drive.google.com/drive/u/0/folders/1Ao0uJonf-2Z9Clpld19cm-DWwGRADiRx,"Bradley International Airport, Connecticut",41.930000000000000,-72.680000000000007,"Bradley International Airport, Connecticut","Bradley International Airport, CT",,Bing Maps,Airport,"09","003","980002",1400000US09003980002,"09003980002","9800.02",Census Tract 9800.02,CT,Hartford County,Connecticut,CT,"3833411","0"
344.000000000000000,Known,Hartford Landfill,Connecticut,,Landfill,Leachate,,,,,,Leachate containing PFAS is draining through a sewage treatment facility and into the Connecticut River. (Hladky 8.15.2019),N/A,https://www.courant.com/news/connecticut/hc-news-pfas-landfill-worries-20190815-ozvn6kfidfhu5apowususpmusy-story.html,https://portal.ct.gov/-/media/Departments-and-Agencies/DPH/dph/environmental_health/private_wells/PW_Conference_Presentations/2019PWConference/3PrivateWellConfPFASpresentationFINALforDist20190423.pdf?la=en,https://drive.google.com/drive/u/1/folders/1MvXFH0ZrlRPDcMzaaLz6HRaaccORS-zk,https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg,"Hartford Landfill, Connecticut",41.789999999999999,-72.650000000000006,"Hartford Landfill, Connecticut","Hartford Landfill, CT",,Bing Maps,Mountain,"09","003","980100",1400000US09003980100,"09003980100","9801",Census Tract 9801,CT,Hartford County,Connecticut,CT,"4141250","1044531"
347.000000000000000,Known,New London Submarine Base,Connecticut,,Military,Unknown,,,,,,,,https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination,https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0100261,,,"New London Submarine Base, Connecticut",41.390000000000001,-72.079999999999998,"New London Submarine Base, Connecticut","Naval Submarine Base New London, CT",,Bing Maps,TouristStructure,"09","011","980000",1400000US09011980000,"09011980000","9800",Census Tract 9800,CT,New London County,Connecticut,CT,"2495100","740942"
7.000000000000000,Known,77 Same Old Road,Alaska,,Unknown,Drinking Water,2019.000000000000000,53.000000000000000,11500.000000000000000,,,"During the groundwater investigation of the Gustavus Airport Per- and polyfluoroalkyl substances (PFAS) release as a result of the use of aqueous film forming foam (AFFF), the groundwater at the residence was analyzed for PFAS and the results were above",https://drive.google.com/file/d/1p4mNTZRTsKzkAoRhzOLmb8xtVRNZtPoZ/view?usp=sharing,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26933,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26933,https://drive.google.com/drive/u/0/folders/1gRNOoLIxNIyAqK8Bk9THyaAbVhxHZcx5,,"77 Same Old Road, Alaska",58.409999999999997,-136.819999999999993,,,,,,"02","105","000400",1400000US02105000400,"02105000400","4",Census Tract 4,AK,Hoonah-Angoon Census Area,Alaska,CT,"16978039504","7804886156"
350.000000000000000,Known,Stone Ranch Military Reservation,Connecticut,,Military,Drinking Water,2018.000000000000000,,,,5.000000000000000,,https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing,https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing,https://portal.ct.gov/DPH/Drinking-Water/DWS/Per--and-Polyfluoroalkyl-Substances,https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg,,"Stone Ranch Military Reservation, Connecticut",41.359999999999999,-72.269999999999996,"Stone Ranch Military Reservation, Connecticut","Stone Ranch Military Reservation, CT",,Bing Maps,MilitaryBase,"09","011","716101",1400000US09011716101,"09011716101","7161.01",Census Tract 7161.01,CT,New London County,Connecticut,CT,"28697551","588744"
354.000000000000000,Known,Dover Air Force Base,Delaware,,Military,Groundwater,2015.000000000000000,20000.000000000000000,270000.000000000000000,290000.000000000000000,335000.000000000000000,AFFF used at Dover Air Force Base,https://drive.google.com/file/d/1hAY3gMUkqQXx9KPoz9wsJxP0wXZ6WRfZ/view?usp=sharing,http://www.delawareonline.com/story/money/2016/04/01/delaware-c8-contamination-blamed-firefighting-foam/81538418/,https://dnrec.alpha.delaware.gov/waste-hazardous/remediation/pfas/,https://drive.google.com/drive/u/1/folders/12cCgUlx1cOS05IlaQUQNs8SGlq3fVB98,https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg,"Dover Air Force Base, Delaware",39.109999999999999,-75.480000000000004,"Dover Air Force Base, Delaware","Dover Air Force Base, DE",,Bing Maps,city/town,"10","001","041101",1400000US10001041101,"10001041101","411.01",Census Tract 411.01,DE,Kent County,Delaware,CT,"2439232","196345"
356.000000000000000,Known,Hockessin Dry Cleaner,Delaware,,Dry Cleaner,Groundwater,2016.000000000000000,12.000000000000000,,,,,https://apps.dnrec.delaware.gov/dochandler/handler.ashx?docid=6744d73fd212a86f0kd4r96ge0010000,https://dnrec.alpha.delaware.gov/waste-hazardous/remediation/pfas/investigation-sites/,,,,"Hockessin Dry Cleaner, Delaware",39.780000000000001,-75.689999999999998,"Hockessin Dry Cleaner, Delaware","Hockessin, DE",,Bing Maps,city/town,"10","003","013508",1400000US10003013508,"10003013508","135.08",Census Tract 135.08,DE,New Castle County,Delaware,CT,"8256050","10874"
357.000000000000000,Known,New Castle Air National Guard Base,Delaware,New Castle County Airport,Military,Groundwater,2017.000000000000000,3950.000000000000000,16900.000000000000000,18140.000000000000000,70848.000000000000000,AFFF used at New Castle ANGB and New Castle County Airport,https://drive.google.com/file/d/1yx9FuZBO65v21I27TIwI9LBMKFVv7EdL/view?usp=sharing,http://www.delawareonline.com/story/money/2016/04/01/delaware-c8-contamination-blamed-firefighting-foam/81538418/,N/A,https://drive.google.com/drive/folders/1LUl4iGcGZ-JFKrQvCDtbkV9Rfzz0iKM1,https://drive.google.com/drive/u/0/folders/1cRwVLj9t2iU1DCm-nKz8HvurYPAKdTsk,"New Castle Air National Guard Base, Delaware",39.670000000000002,-75.599999999999994,"New Castle Air National Guard Base, Delaware","New Castle County Airport, DE",,Bing Maps,Airport,"10","003","016309",1400000US10003016309,"10003016309","163.09",Census Tract 163.09,DE,New Castle County,Delaware,CT,"6651321","1194099"
359.000000000000000,Known,Washington Navy Yard,District of Columbia,,Military,Groundwater,2014.000000000000000,69.000000000000000,58.000000000000000,,,,https://drive.google.com/file/d/1QmDdbr4hgtLnhwVq7Ns_ZX2tg96lAVzT/view?usp=sharing,https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination,https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0300031,https://drive.google.com/drive/u/0/folders/1QfPvOJ3Ov_0SuM9rMAkWSdme9k0Xp5xw,https://drive.google.com/drive/u/0/folders/1d5zMj9D6CKKYHou5owwL5Rurb0y89jG8,"Washington Navy Yard, District of Columbia",38.869999999999997,-76.989999999999995,"Washington Navy Yard, District of Columbia","Washington Navy Yard, DC",,Bing Maps,MilitaryBase,"11","001","007401",1400000US11001007401,"11001007401","74.01",Census Tract 74.01,DC,District of Columbia,District of Columbia,CT,"1209113","200980"
361.000000000000000,Known,960 North Market Street Inc,Florida,,Industry,Groundwater,2020.000000000000000,48.000000000000000,17.000000000000000,,,Steel/metal/electrical processor,https://drive.google.com/file/d/1U83kc4Xzc94r5R6Cq2b0bcA6e1zx6qyj/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts,,https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC,https://drive.google.com/drive/u/0/folders/1BtELDluxBPh-8zhcZ8mvm5YBvaqFnvJ5,"960 North Market Street Inc, Florida",30.329999999999998,-81.650000000000006,"960 North Market Street Inc, Florida","960 N Market St, Jacksonville, FL 32206",,Bing Maps,address,"12","031","001000",1400000US12031001000,"12031001000","10",Census Tract 10,FL,Duval County,Florida,CT,"1174441","9188"
362.000000000000000,Known,Avon Park Air Force Range,Florida,,Military,Groundwater,2017.000000000000000,1700.000000000000000,21000.000000000000000,22700.000000000000000,22940.000000000000000,AFFF used at Avon Parl Air Force Range,https://drive.google.com/file/d/1MVmdGUYc-fM2jhG0Wgj7xF_omzTbX8PF/view?usp=sharing,https://ar.afcec-cloud.af.mil/Search.aspx,https://floridadep.gov/waste/waste-cleanup/content/dep%E2%80%99s-efforts-address-pfoa-and-pfos-environment,https://drive.google.com/drive/u/0/folders/1c60iQE10N-n_eX7H1_lAnl0oAEtRzMhE,,"Avon Park Air Force Range, Florida",27.640000000000001,-81.269999999999996,"Avon Park Air Force Range, Florida","Avon Park Air Force Range, FL",,Bing Maps,MilitaryBase,"12","055","980100",1400000US12055980100,"12055980100","9801",Census Tract 9801,FL,Highlands County,Florida,CT,"215810021","4730547"
364.000000000000000,Known,Bonita Springs Fire Control & Rescue District Station 4,Florida,,Fire Department/Training Facility,Groundwater,2019.000000000000000,89.000000000000000,2.000000000000000,,,,https://drive.google.com/file/d/1gS1rtqJWaKjPg-3w4IjekvAduBGWQmKR/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments,https://floridadep.gov/waste/waste-cleanup/content/bonita-springs-fire-control-rescue-district-station-4,,,"Bonita Springs Fire Control & Rescue District Station 4, Florida",26.340000000000000,-81.769999999999996,"Bonita Springs Fire Control & Rescue District Station 4, Florida","Bonita Springs, FL",,Bing Maps,city/town,"12","071","050501",1400000US12071050501,"12071050501","505.01",Census Tract 505.01,FL,Lee County,Florida,CT,"2557471","34148"
365.000000000000000,Known,Butler Plaza,Florida,,Industry,Unknown,,,,,,,,https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts,,https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC,https://drive.google.com/drive/u/0/folders/1LZjR83CbEnDEpUbffoGlhwNozjW0qBSV,"Butler Plaza, Florida",29.620000000000001,-82.370000000000005,"Butler Plaza, Florida","Butler Plaza, FL",,Bing Maps,LandmarkBuilding,"12","001","001517",1400000US12001001517,"12001001517","15.17",Census Tract 15.17,FL,Alachua County,Florida,CT,"1508688","770"
366.000000000000000,Known,Camp Blanding,Florida,,Military,Drinking Water,2018.000000000000000,,,,2.000000000000000,,https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing,https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing,https://www.nationalguard.mil/Leadership/Joint-Staff/Personal-Staff/Public-Affairs/Community-Relations/Environmental/PFAS-PFOA-Library/Florida/,https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg,https://drive.google.com/drive/u/0/folders/1WcOIk-FxyYuvPfKURY-F1h3EBrWA3Kg_,"Camp Blanding, Florida",29.940000000000001,-81.980000000000004,"Camp Blanding, Florida","Camp Blanding National Guard, FL",,Bing Maps,MilitaryBase,"12","019","980000",1400000US12019980000,"12019980000","9800",Census Tract 9800,FL,Clay County,Florida,CT,"281100597","17800748"
367.000000000000000,Known,Cape Canaveral Air Force Station,Florida,,Military,Groundwater,2017.000000000000000,12000.000000000000000,330000.000000000000000,337100.000000000000000,341100.000000000000000,AFFF used at Cape Canaveral Air Force Station,https://drive.google.com/file/d/1sRgLboFLecE_xsgNsBC_2Blt-hZRHCgB/view?usp=sharing,https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf,N/A,https://drive.google.com/drive/folders/1jjWI1SO6lDUfq1997cBvh1UsjWL4vXPA,,"Cape Canaveral Air Force Station, Florida",28.480000000000000,-80.569999999999993,"Cape Canaveral Air Force Station, Florida","Cape Canaveral Air Force Station, FL",,Bing Maps,MilitaryBase,"12","009","980000",1400000US12009980000,"12009980000","9800",Census Tract 9800,FL,Brevard County,Florida,CT,"64685035","16998095"
369.000000000000000,Known,Chipola College Firefighting Academy,Florida,,Fire Department/Training Facility,Groundwater,2019.000000000000000,2.000000000000000,1.000000000000000,,,,https://drive.google.com/file/d/1glvHUc6TUWEWwANc6sKNITUWMXAecx-t/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments,https://floridadep.gov/waste/waste-cleanup/content/chipola-college-firefighting-academy,,,"Chipola College Firefighting Academy, Florida",30.789999999999999,-85.230000000000004,"Chipola College Firefighting Academy, Florida","Chipola College, FL",,Bing Maps,HigherEducationFacility,"12","063","210500",1400000US12063210500,"12063210500","2105",Census Tract 2105,FL,Jackson County,Florida,CT,"43676269","150414"
371.000000000000000,Known,Citrus County Sheriff?s Department Training Facility,Florida,,Fire Department/Training Facility,Groundwater,2019.000000000000000,860.000000000000000,11000.000000000000000,,,,https://drive.google.com/file/d/1h_yx61UslH087rlRuMPs6sMzBpCzTXh2/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments,https://floridadep.gov/waste/waste-cleanup/content/citrus-county-sheriff%E2%80%99s-department-training-facility,,,"Citrus County Sheriff?s Department Training Facility, Florida",28.829999999999998,-82.340000000000003,"Citrus County Sheriff?s Department Training Facility, Florida",Citrus County,,Bing Maps,county/district,"12","017","451400",1400000US12017451400,"12017451400","4514",Census Tract 4514,FL,Citrus County,Florida,CT,"210305175","541118"
372.000000000000000,Known,City of Hialeah Training Facility,Florida,,Fire Department/Training Facility,Groundwater,2020.000000000000000,38.000000000000000,910.000000000000000,,,,https://drive.google.com/file/d/18aXLQ-Hpj8htSszqQ2h0QqXUprs27NlT/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments,https://floridadep.gov/waste/waste-cleanup/content/city-hialeah-training-facility,,,"City of Hialeah Training Facility, Florida",25.820000000000000,-80.280000000000001,"City of Hialeah Training Facility, Florida","Hialeah, FL",,Bing Maps,city/town,"12","086","004703",1400000US12086004703,"12086004703","47.03",Census Tract 47.03,FL,Miami-Dade County,Florida,CT,"2146442","50137"
373.000000000000000,Known,City of Miami Fire Rescue Training Center,Florida,,Fire Department/Training Facility,Groundwater,2020.000000000000000,21.000000000000000,54.000000000000000,,,,https://drive.google.com/file/d/1_nya9uaMCIieeCuY2O9jXija4hLB7Dcn/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments,https://floridadep.gov/waste/waste-cleanup/content/city-miami-fire-rescue-training-center,,https://drive.google.com/drive/u/1/folders/1XKFfLVtNpJlVWvB0n5otKs3R1akHwY_L,"City of Miami Fire Rescue Training Center, Florida",25.770000000000000,-80.189999999999998,"City of Miami Fire Rescue Training Center, Florida","Miami, FL",,Bing Maps,city/town,"12","086","003703",1400000US12086003703,"12086003703","37.03",Census Tract 37.03,FL,Miami-Dade County,Florida,CT,"161624","20568"
375.000000000000000,Known,Coral Springs Regional Institute of Public Safety,Florida,,Fire Department/Training Facility,Groundwater,2019.000000000000000,260.000000000000000,32.000000000000000,,,,https://drive.google.com/file/d/1jO1jhJyPUBDVst15I5G-KsZE3DOahw0o/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments,https://floridadep.gov/waste/waste-cleanup/content/coral-springs-regional-institute-public-safety,,,"Coral Springs Regional Institute of Public Safety, Florida",26.270000000000000,-80.250000000000000,"Coral Springs Regional Institute of Public Safety, Florida","Coral Springs, FL",,Bing Maps,city/town,"12","011","020323",1400000US12011020323,"12011020323","203.23",Census Tract 203.23,FL,Broward County,Florida,CT,"1100293","39715"
380.000000000000000,Known,Eglin Air Force Base,Florida,,Military,Groundwater,2018.000000000000000,280000.000000000000000,535000.000000000000000,552200.000000000000000,832985.000000000000000,AFFF used at Eglin Air Force Base,https://drive.google.com/file/d/1nIp-Rq9m7UwCM_juyR2M4Ud5V3hpJIvL/view?usp=sharing,https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf,"Eglin AFB: 
https://www.eglin.af.mil/News/Article-Display/Article/1512342/water-contamination-concerns-addressed/",https://drive.google.com/drive/folders/1wlyoLM3PeVv4giURO4Yo-uMoc0dFKFR8,,"Eglin Air Force Base, Florida",30.469999999999999,-86.530000000000001,"Eglin Air Force Base, Florida","Eglin Air Force Base, FL",,Bing Maps,city/town,"12","091","021400",1400000US12091021400,"12091021400","214",Census Tract 214,FL,Okaloosa County,Florida,CT,"7319381","1059163"
382.000000000000000,Known,Fire Academy of the South,Florida,,Fire Department/Training Facility,Groundwater,2021.000000000000000,6.000000000000000,25.000000000000000,,,,https://drive.google.com/file/d/1rwP_e006DOYKNdkKk6kJiWyvhSFq02xm/view?usp=sharing,https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments,https://floridadep.gov/waste/waste-cleanup/content/fire-academy-south,,https://drive.google.com/drive/u/1/folders/11ktgggpemymmpOGCAnk5z4ZvxclHt-Iv,"Fire Academy of the South, Florida",25.710000000000001,-80.409999999999997,"Fire Academy of the South, Florida","South Lake, FL",,Bing Maps,Lake,"12","086","017000",1400000US12086017000,"12086017000","170",Census Tract 170,FL,Miami-Dade County,Florida,CT,"1237328","96583"
388.000000000000000,Known,Homestead Air Reserve Base,Florida,,Military,Groundwater,2019.000000000000000,3100.000000000000000,9700.000000000000000,,,,https://drive.google.com/file/d/13vInc5dur_MfHNHTqeT3H80sJqcCQmLx/view?usp=sharing,https://ar.afcec-cloud.af.mil/Search.aspx,,,https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg,"Homestead Air Reserve Base, Florida",25.480000000000000,-80.390000000000001,"Homestead Air Reserve Base, Florida","Homestead Air Force Base, FL",,Bing Maps,MilitaryBase,"12","086","980700",1400000US12086980700,"12086980700","9807",Census Tract 9807,FL,Miami-Dade County,Florida,CT,"10990386","267581"
389.000000000000000,Known,Hurlburt Field Air Force Base,Florida,,Military,Groundwater,2017.000000000000000,16000.000000000000000,108000.000000000000000,109830.000000000000000,387363.000000000058208,AFFF used at Hurlburt Field Air Force Base,https://drive.google.com/file/d/1RpRbbxOzxlXv78sqGx_01pWjuztDGlS-/view?usp=sharing,https://ar.afcec-cloud.af.mil/Search.aspx,http://afcec.publicadmin-record.us.af.mil/,https://drive.google.com/drive/u/0/folders/1dllqKdCTAOXWDd1RszYcLVpAeBwuRrCm,,"Hurlburt Field Air Force Base, Florida",30.430000000000000,-86.680000000000007,"Hurlburt Field Air Force Base, Florida","Hurlburt Field, FL",,Bing Maps,city/town,"12","091","020800",1400000US12091020800,"12091020800","208",Census Tract 208,FL,Okaloosa County,Florida,CT,"943661657","4333505"
411.000000000000000,Known,Naval Air Station Jacksonville,Florida,,Military,Groundwater,2017.000000000000000,17000.000000000000000,320000.000000000000000,337000.000000000000000,412600.000000000000000,AFFF used at NAS Jacksonville,https://drive.google.com/file/d/1toUXVwhQH_bbKBOr-DmyT_Kb_QZpmJTn/view?usp=sharing,https://ar.afcec-cloud.af.mil/Search.aspx,FDEP: https://floridadep.gov/waste/waste-cleanup/content/pfas-investigation-federal-facilities,https://drive.google.com/drive/u/0/folders/1FS_l34fMd5y60SExchRrClGn6d6NA4ro,,"Naval Air Station Jacksonville, Florida",30.210000000000001,-81.680000000000007,"Naval Air Station Jacksonville, Florida","Jacksonville Naval Air Station, FL",,Bing Maps,MilitaryBase,"12","031","013200",1400000US12031013200,"12031013200","132",Census Tract 132,FL,Duval County,Florida,CT,"15550422","8752216"
412.000000000000000,Known,Naval Air Station Pensacola,Florida,Pensacola International Airport,Military,Groundwater,2017.000000000000000,,,126300.000000000000000,,"Emerald Coast Utilities Authorities wells contaminated by AFFF used at NAS Pensacola/Pensacola Intl Airport, and by waste disposal/manufacturing emissions at Solutia Chemical company's Pensacola plant.",https://prodenv.dep.state.fl.us/DepNexus/public/searchPortal,http://www.panhandlepolitico.com/escambia-news/clean-water-network-asks-epa-to-test-ecua-wells/,N/A,https://drive.google.com/drive/folders/1XdzK0RyecAppUVDmVSdhNCAz7WUtgFLW,https://drive.google.com/drive/u/0/folders/1zRue6ytmesnyjSbuMqdxwYIVa0m-9blI,"Naval Air Station Pensacola, Florida",30.350000000000001,-87.299999999999997,"Naval Air Station Pensacola, Florida","Pensacola Naval Air Station, FL",,Bing Maps,MilitaryBase,"12","033","002400",1400000US12033002400,"12033002400","24",Census Tract 24,FL,Escambia County,Florida,CT,"20954901","2394825"
